snippet_id,version,mode,check,severity,line,column,message,source
so_10599247_block_2,after,RAW,FileTabCharacter,warning,4,8,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_10599247_block_2,after,RAW,FileTabCharacter,warning,5,8,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_10967469_block_2,after,RAW,FileTabCharacter,warning,1,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_10967469_block_2,after,RAW,FileTabCharacter,warning,2,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_10967469_block_2,after,RAW,FileTabCharacter,warning,3,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_10967469_block_2,after,RAW,FileTabCharacter,warning,4,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_10967469_block_2,after,RAW,FileTabCharacter,warning,5,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_10967469_block_2,after,RAW,FileTabCharacter,warning,7,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_10967469_block_2,after,RAW,FileTabCharacter,warning,8,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_10967469_block_2,after,RAW,FileTabCharacter,warning,9,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_10967469_block_2,after,RAW,FileTabCharacter,warning,10,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_10967469_block_2,after,RAW,FileTabCharacter,warning,12,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_10967469_block_2,after,RAW,FileTabCharacter,warning,13,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_10967469_block_2,after,RAW,FileTabCharacter,warning,14,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_10967469_block_2,after,RAW,FileTabCharacter,warning,15,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_10967469_block_2,after,RAW,FileTabCharacter,warning,16,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_10967469_block_2,after,RAW,FileTabCharacter,warning,17,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_10967469_block_2,after,RAW,FileTabCharacter,warning,18,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_10967469_block_2,after,RAW,FileTabCharacter,warning,20,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_13558161_block_6,after,RAW,MultipleVariableDeclarations,warning,10,9,Each variable declaration must be in its own statement.,com.puppycrawl.tools.checkstyle.checks.coding.MultipleVariableDeclarationsCheck
so_13558161_block_6,after,RAW,MultipleVariableDeclarations,warning,15,9,Each variable declaration must be in its own statement.,com.puppycrawl.tools.checkstyle.checks.coding.MultipleVariableDeclarationsCheck
so_13558161_block_6,after,RAW,LineLength,warning,52,0,Line is longer than 120 characters (found 160).,com.puppycrawl.tools.checkstyle.checks.sizes.LineLengthCheck
so_13558161_block_6,after,RAW,MultipleVariableDeclarations,warning,114,13,Each variable declaration must be in its own statement.,com.puppycrawl.tools.checkstyle.checks.coding.MultipleVariableDeclarationsCheck
so_16114563_block_2,after,RAW,FileTabCharacter,warning,3,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_16114563_block_2,after,RAW,FileTabCharacter,warning,4,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_16114563_block_2,after,RAW,NeedBraces,warning,18,25,'if' construct must use '{}'s.,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck
so_16114563_block_2,after,RAW,NeedBraces,warning,20,25,'else' construct must use '{}'s.,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck
so_16799135_block_10,after,RAW,NeedBraces,warning,2,9,'if' construct must use '{}'s.,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck
so_16799135_block_10,after,RAW,NeedBraces,warning,6,9,'if' construct must use '{}'s.,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck
so_16799135_block_10,after,RAW,NeedBraces,warning,9,13,'if' construct must use '{}'s.,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck
so_16799135_block_10,after,RAW,NeedBraces,warning,12,17,'if' construct must use '{}'s.,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck
so_16799135_block_10,after,RAW,NeedBraces,warning,20,13,'if' construct must use '{}'s.,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck
so_19340685_block_2,after,RAW,NeedBraces,warning,6,17,'while' construct must use '{}'s.,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck
so_20274776_block_2,after,RAW,EmptyBlock,warning,9,41,Must have at least one statement.,com.puppycrawl.tools.checkstyle.checks.blocks.EmptyBlockCheck
so_2086792_block_2,after,RAW,FileTabCharacter,warning,2,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_2086792_block_2,after,RAW,FileTabCharacter,warning,3,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_2086792_block_2,after,RAW,FileTabCharacter,warning,4,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_2086792_block_2,after,RAW,FileTabCharacter,warning,5,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_2086792_block_2,after,RAW,FileTabCharacter,warning,6,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_2086792_block_2,after,RAW,FileTabCharacter,warning,7,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_2086792_block_2,after,RAW,FileTabCharacter,warning,8,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_2086792_block_2,after,RAW,FileTabCharacter,warning,9,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_2086792_block_2,after,RAW,FileTabCharacter,warning,10,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_2086792_block_2,after,RAW,FileTabCharacter,warning,11,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_2086792_block_2,after,RAW,FileTabCharacter,warning,12,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_2086792_block_2,after,RAW,FileTabCharacter,warning,13,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_2086792_block_2,after,RAW,FileTabCharacter,warning,14,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_2086792_block_2,after,RAW,FileTabCharacter,warning,15,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_2086792_block_2,after,RAW,FileTabCharacter,warning,16,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_2086792_block_2,after,RAW,FileTabCharacter,warning,17,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,3,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,4,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,5,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,6,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,8,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,9,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,11,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,12,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,14,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,15,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,16,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,18,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,19,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,21,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,22,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,23,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,24,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,26,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,27,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,29,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,30,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,31,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,32,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,33,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,34,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,36,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,37,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,38,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,39,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,41,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,42,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,43,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,44,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,45,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,46,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,47,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,48,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,50,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,51,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,52,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,53,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_21178275_block_2,after,RAW,FileTabCharacter,warning,55,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_29230939_block_4,after,RAW,LineLength,warning,17,0,Line is longer than 120 characters (found 129).,com.puppycrawl.tools.checkstyle.checks.sizes.LineLengthCheck
so_29230939_block_4,after,RAW,NeedBraces,warning,18,29,'if' construct must use '{}'s.,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck
so_29330741_block_6,after,RAW,LineLength,warning,1,0,Line is longer than 120 characters (found 145).,com.puppycrawl.tools.checkstyle.checks.sizes.LineLengthCheck
so_29575747_block_2,after,RAW,NeedBraces,warning,51,15,'if' construct must use '{}'s.,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck
so_29575747_block_2,after,RAW,NeedBraces,warning,52,15,'if' construct must use '{}'s.,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck
so_29575747_block_2,after,RAW,NeedBraces,warning,53,15,'if' construct must use '{}'s.,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck
so_29575747_block_2,after,RAW,NeedBraces,warning,58,11,'if' construct must use '{}'s.,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck
so_29575747_block_2,after,RAW,FileTabCharacter,warning,64,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_29575747_block_2,after,RAW,FileTabCharacter,warning,66,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_29575747_block_2,after,RAW,FileTabCharacter,warning,68,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_29575747_block_2,after,RAW,FileTabCharacter,warning,69,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_29575747_block_2,after,RAW,FileTabCharacter,warning,70,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_29575747_block_2,after,RAW,FileTabCharacter,warning,71,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_29575747_block_2,after,RAW,FileTabCharacter,warning,72,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_29575747_block_2,after,RAW,FileTabCharacter,warning,74,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_29575747_block_2,after,RAW,FileTabCharacter,warning,75,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_29575747_block_2,after,RAW,FileTabCharacter,warning,76,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_29575747_block_2,after,RAW,FileTabCharacter,warning,77,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_29575747_block_2,after,RAW,FileTabCharacter,warning,79,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_29575747_block_2,after,RAW,FileTabCharacter,warning,80,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_29575747_block_2,after,RAW,FileTabCharacter,warning,81,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_29575747_block_2,after,RAW,FileTabCharacter,warning,83,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_29575747_block_2,after,RAW,FileTabCharacter,warning,85,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_29575747_block_2,after,RAW,FileTabCharacter,warning,86,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_29575747_block_2,after,RAW,FileTabCharacter,warning,87,9,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_29866762_block_2,after,RAW,NeedBraces,warning,5,9,'if' construct must use '{}'s.,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck
so_32855556_block_4,after,RAW,FileTabCharacter,warning,2,5,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_32855556_block_4,after,RAW,FileTabCharacter,warning,3,5,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_32855556_block_4,after,RAW,FileTabCharacter,warning,4,5,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_32855556_block_4,after,RAW,FileTabCharacter,warning,5,5,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_32855556_block_4,after,RAW,FileTabCharacter,warning,6,5,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_32855556_block_4,after,RAW,FileTabCharacter,warning,7,5,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_33270545_block_2,after,RAW,LineLength,warning,42,0,Line is longer than 120 characters (found 130).,com.puppycrawl.tools.checkstyle.checks.sizes.LineLengthCheck
so_34174309_block_2,after,RAW,FileTabCharacter,warning,16,5,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_34174309_block_2,after,RAW,FileTabCharacter,warning,17,5,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_34174309_block_2,after,RAW,FileTabCharacter,warning,18,5,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_34174309_block_2,after,RAW,FileTabCharacter,warning,19,5,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_34174309_block_2,after,RAW,FileTabCharacter,warning,20,5,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_34174309_block_2,after,RAW,FileTabCharacter,warning,21,5,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_34174309_block_2,after,RAW,FileTabCharacter,warning,22,5,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_34174309_block_2,after,RAW,FileTabCharacter,warning,23,5,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_34174309_block_2,after,RAW,FileTabCharacter,warning,38,5,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_34590765_block_2,after,RAW,LineLength,warning,79,0,Line is longer than 120 characters (found 158).,com.puppycrawl.tools.checkstyle.checks.sizes.LineLengthCheck
so_34590765_block_2,after,RAW,NeedBraces,warning,132,13,'if' construct must use '{}'s.,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck
so_3519182_block_2,after,RAW,NeedBraces,warning,13,9,'if' construct must use '{}'s.,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck
so_3775893_block_6,after,RAW,NeedBraces,warning,20,11,'if' construct must use '{}'s.,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck
so_3870210_block_4,after,RAW,FileTabCharacter,warning,2,25,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_3870210_block_4,after,RAW,FileTabCharacter,warning,3,30,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_3870210_block_4,after,RAW,FileTabCharacter,warning,4,19,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_3870210_block_4,after,RAW,FileTabCharacter,warning,5,28,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_3870210_block_4,after,RAW,NeedBraces,warning,10,17,'while' construct must use '{}'s.,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck
so_3870210_block_4,after,RAW,NeedBraces,warning,15,13,'if' construct must use '{}'s.,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck
so_3870210_block_4,after,RAW,NeedBraces,warning,18,13,'if' construct must use '{}'s.,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck
so_3870210_block_4,after,RAW,NeedBraces,warning,22,17,'while' construct must use '{}'s.,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck
so_3870210_block_4,after,RAW,FileTabCharacter,warning,25,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_40317313_block_6,after,RAW,FileTabCharacter,warning,8,5,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_40317313_block_6,after,RAW,FileTabCharacter,warning,9,5,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_40317313_block_6,after,RAW,FileTabCharacter,warning,10,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_40317313_block_6,after,RAW,FileTabCharacter,warning,11,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_40317313_block_6,after,RAW,FileTabCharacter,warning,12,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_40317313_block_6,after,RAW,FileTabCharacter,warning,13,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_40317313_block_6,after,RAW,FileTabCharacter,warning,14,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_40317313_block_6,after,RAW,FileTabCharacter,warning,15,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_40317313_block_6,after,RAW,FileTabCharacter,warning,16,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_40317313_block_6,after,RAW,FileTabCharacter,warning,17,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_40317313_block_6,after,RAW,FileTabCharacter,warning,18,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_40317313_block_6,after,RAW,FileTabCharacter,warning,19,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_40317313_block_6,after,RAW,FileTabCharacter,warning,20,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_40317313_block_6,after,RAW,FileTabCharacter,warning,26,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_40317313_block_6,after,RAW,FileTabCharacter,warning,27,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_40317313_block_6,after,RAW,FileTabCharacter,warning,28,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_40317313_block_6,after,RAW,FileTabCharacter,warning,29,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_40317313_block_6,after,RAW,FileTabCharacter,warning,30,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_40317313_block_6,after,RAW,FileTabCharacter,warning,31,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_40317313_block_6,after,RAW,FileTabCharacter,warning,32,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_40317313_block_6,after,RAW,FileTabCharacter,warning,33,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_41251473_block_6,after,RAW,NeedBraces,warning,2,9,'if' construct must use '{}'s.,com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck
so_41588054_block_2,after,RAW,FileTabCharacter,warning,1,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_41588054_block_2,after,RAW,FileTabCharacter,warning,2,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_41588054_block_2,after,RAW,FileTabCharacter,warning,3,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_41588054_block_2,after,RAW,FileTabCharacter,warning,4,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
so_41588054_block_2,after,RAW,FileTabCharacter,warning,5,1,Line contains a tab character.,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck
